ticker	comment	price_24h	price_48h	price_1w	price_2w	price_3w	price_1m	price_2m	price_3m	price_6m	price_1y	price_2y	price_3y	price_4y	price_5y
GYL	The short-term (1-month) outlook for GYL is bullish (+4.5% vs current price of 426.00). At 6 months the model targets 423.68 (-0.5%), a mildly bearish medium-term signal. The 1-year forecast stands at 416.27 (-2.3%). Over a 5-year horizon the model projects 379.51 (cumulative -10.9%).	429.5099	429.5099	435.8262	437.4053	438.9844	445.3007	450.0379	437.4053	423.6754	416.2666	406.7556	397.4619	388.3805	379.5067
HAFNI	The short-term (1-month) outlook for HAFNI is mildly bearish (-2.1% vs current price of 79.20). At 6 months the model targets 81.91 (+3.4%), a bullish medium-term signal. The 1-year forecast stands at 87.59 (+10.6%). Over a 5-year horizon the model projects 131.02 (cumulative +65.4%).	78.0444	78.7539	78.9904	78.2809	78.0444	77.5714	79.6998	82.0648	81.9079	87.5883	96.865	107.1243	118.4701	131.0177
HGSB	The short-term (1-month) outlook for HGSB is mildly bullish (+1.1% vs current price of 164.98). At 6 months the model targets 168.10 (+1.9%), a mildly bullish medium-term signal. The 1-year forecast stands at 169.31 (+2.6%). Over a 5-year horizon the model projects 187.80 (cumulative +13.8%).	166.2837	166.2837	166.8236	164.6641	166.2837	166.8236	167.3635	170.0629	168.0959	169.3103	173.7543	178.3149	182.9952	187.7983
HAVI	The short-term (1-month) outlook for HAVI is sideways (+0.1% vs current price of 1.17). At 6 months the model targets 1.38 (+17.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 1.42 (+20.7%). Over a 5-year horizon the model projects 3.01 (cumulative +156.1%).	1.1672	1.1672	1.1855	1.2311	1.222	1.1764	1.222	1.2037	1.3792	1.4181	1.7115	2.0656	2.493	3.0087
HERMA	The short-term (1-month) outlook for HERMA is mildly bullish (+0.8% vs current price of 16.45). At 6 months the model targets 18.75 (+14.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 20.65 (+25.5%). Over a 5-year horizon the model projects 51.28 (cumulative +211.7%).	16.6828	16.7352	16.8401	16.6303	16.3155	16.5778	16.8401	17.4172	18.7528	20.6501	25.9226	32.5413	40.8499	51.2799
HEX	The short-term (1-month) outlook for HEX is bullish (+8.1% vs current price of 10.81). At 6 months the model targets 13.91 (+28.7%), a strongly bullish medium-term signal. The 1-year forecast stands at 16.83 (+55.7%). Over a 5-year horizon the model projects 98.83 (cumulative +814.2%).	10.7613	10.9295	11.0135	11.4339	11.518	11.6861	12.2746	12.5268	13.9129	16.8282	26.1969	40.7813	63.4854	98.8292
HPUR	The short-term (1-month) outlook for HPUR is bearish (-4.2% vs current price of 1.16). At 6 months the model targets 1.09 (-5.8%), a bearish medium-term signal. The 1-year forecast stands at 1.23 (+5.7%). Over a 5-year horizon the model projects 1.53 (cumulative +32.1%).	1.1692	1.14	1.14	1.1108	1.14	1.1108	1.2277	1.14	1.0929	1.2265	1.2968	1.3712	1.4498	1.5329
HSHP	The short-term (1-month) outlook for HSHP is bullish (+3.4% vs current price of 124.40). At 6 months the model targets 112.29 (-9.7%), a bearish medium-term signal. The 1-year forecast stands at 119.00 (-4.3%). Over a 5-year horizon the model projects 99.66 (cumulative -19.9%).	125.3338	126.2185	126.2185	127.3981	130.3471	128.5777	131.5268	125.9236	112.2889	119.0046	113.8432	108.9057	104.1823	99.6637
HBC	The short-term (1-month) outlook for HBC is mildly bullish (+1.5% vs current price of 1.29). At 6 months the model targets 1.60 (+23.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 1.79 (+38.5%). Over a 5-year horizon the model projects 6.60 (cumulative +409.5%).	1.301	1.301	1.3079	1.2599	1.2599	1.3147	1.7598	1.7461	1.6039	1.7935	2.4839	3.44	4.7643	6.5982
HYPRO	The short-term (1-month) outlook for HYPRO is bullish (+6.6% vs current price of 1.38). At 6 months the model targets 1.45 (+4.6%), a bullish medium-term signal. The 1-year forecast stands at 1.63 (+17.5%). Over a 5-year horizon the model projects 3.11 (cumulative +124.3%).	1.436	1.436	1.436	1.4759	1.4759	1.4759	1.5357	1.4559	1.4489	1.6279	1.9134	2.249	2.6434	3.107
HAUTO	The short-term (1-month) outlook for HAUTO is bullish (+3.4% vs current price of 132.70). At 6 months the model targets 134.50 (+1.4%), a mildly bullish medium-term signal. The 1-year forecast stands at 131.82 (-0.7%). Over a 5-year horizon the model projects 128.36 (cumulative -3.3%).	133.0472	132.4151	134.9434	134.3113	136.2075	137.1555	134.3113	132.0991	134.4955	131.8194	130.9446	130.0757	129.2125	128.3551
HSPG	The short-term (1-month) outlook for HSPG is bearish (-3.7% vs current price of 160.00). At 6 months the model targets 137.55 (-14.0%), a strongly bearish medium-term signal. The 1-year forecast stands at 139.62 (-12.7%). Over a 5-year horizon the model projects 80.94 (cumulative -49.4%).	159.6963	159.1812	156.6054	159.6963	153.5145	154.0297	151.9691	149.3933	137.547	139.6151	121.8274	106.3059	92.7619	80.9435
IDEX	The short-term (1-month) outlook for IDEX is strongly bullish (+17.5% vs current price of 11.50). At 6 months the model targets 18.97 (+64.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 17.30 (+50.4%). Over a 5-year horizon the model projects 88.54 (cumulative +669.9%).	11.4339	11.2854	11.3596	11.3596	12.3991	13.5128	14.775	18.116	18.9652	17.2976	26.018	39.1347	58.864	88.5397
IWS	The short-term (1-month) outlook for IWS is mildly bullish (+2.2% vs current price of 58.40). At 6 months the model targets 65.69 (+12.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 75.17 (+28.7%). Over a 5-year horizon the model projects 206.30 (cumulative +253.2%).	58.7068	58.5409	58.5409	59.3701	58.8726	59.7018	61.526	60.1993	65.6943	75.1672	96.7484	124.5258	160.2784	206.2958
IOX	The short-term (1-month) outlook for IOX is bearish (-7.6% vs current price of 3.70). At 6 months the model targets 3.65 (-1.3%), a mildly bearish medium-term signal. The 1-year forecast stands at 3.68 (-0.6%). Over a 5-year horizon the model projects 3.59 (cumulative -3.1%).	3.6377	3.6201	3.6465	3.6025	3.6025	3.4175	3.3471	3.532	3.6514	3.6771	3.6543	3.6317	3.6092	3.5869
ITERA	The short-term (1-month) outlook for ITERA is mildly bearish (-2.3% vs current price of 6.96). At 6 months the model targets 6.89 (-1.0%), a mildly bearish medium-term signal. The 1-year forecast stands at 6.94 (-0.3%). Over a 5-year horizon the model projects 6.86 (cumulative -1.4%).	6.8985	6.9655	6.9655	6.8985	6.8985	6.798	6.7646	6.7646	6.8912	6.9404	6.9209	6.9014	6.8819	6.8626
JIN	The short-term (1-month) outlook for JIN is mildly bearish (-1.1% vs current price of 6.04). At 6 months the model targets 6.17 (+2.1%), a mildly bullish medium-term signal. The 1-year forecast stands at 6.04 (+0.1%). Over a 5-year horizon the model projects 6.06 (cumulative +0.3%).	6.0407	6.0407	5.9966	6.0407	6.0407	5.9745	6.0627	6.1509	6.1689	6.0436	6.0472	6.0508	6.0544	6.058
JAREN	The short-term (1-month) outlook for JAREN is mildly bullish (+1.8% vs current price of 349.50). At 6 months the model targets 387.36 (+10.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 434.05 (+24.2%). Over a 5-year horizon the model projects 1032.59 (cumulative +195.4%).	349.9946	351.1459	351.1459	353.4485	352.2972	355.7511	359.205	369.5667	387.3586	434.0532	539.062	669.4753	831.4388	1032.5857
KID	The short-term (1-month) outlook for KID is bullish (+6.0% vs current price of 131.40). At 6 months the model targets 142.40 (+8.4%), a bullish medium-term signal. The 1-year forecast stands at 148.65 (+13.1%). Over a 5-year horizon the model projects 243.44 (cumulative +85.3%).	131.3278	131.8271	131.8271	134.3239	137.8193	139.3173	138.818	138.818	142.4032	148.647	168.1578	190.2295	215.1982	243.4442
KIT	The short-term (1-month) outlook for KIT is bullish (+4.4% vs current price of 108.30). At 6 months the model targets 110.56 (+2.1%), a mildly bullish medium-term signal. The 1-year forecast stands at 105.49 (-2.6%). Over a 5-year horizon the model projects 94.98 (cumulative -12.3%).	108.2451	107.8591	111.3323	109.2098	111.1393	113.0688	111.9111	109.5957	110.5553	105.4941	102.7609	100.0985	97.5051	94.9789
KCC	The short-term (1-month) outlook for KCC is mildly bullish (+1.1% vs current price of 95.60). At 6 months the model targets 103.67 (+8.4%), a bullish medium-term signal. The 1-year forecast stands at 101.22 (+5.9%). Over a 5-year horizon the model projects 127.23 (cumulative +33.1%).	95.2226	95.512	94.3543	95.2226	95.512	96.6698	96.0909	98.4063	103.6675	101.2246	107.1801	113.486	120.163	127.2327
KMCP	The short-term (1-month) outlook for KMCP is mildly bullish (+1.1% vs current price of 24.80). At 6 months the model targets 28.26 (+13.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 28.16 (+13.6%). Over a 5-year horizon the model projects 46.83 (cumulative +88.8%).	24.7913	24.6455	24.9371	25.083	24.7913	25.083	24.7913	26.6871	28.2591	28.1627	31.9814	36.3178	41.2422	46.8344
KOMPL	The short-term (1-month) outlook for KOMPL is bullish (+4.5% vs current price of 8.20). At 6 months the model targets 9.45 (+15.2%), a strongly bullish medium-term signal. The 1-year forecast stands at 9.97 (+21.6%). Over a 5-year horizon the model projects 21.76 (cumulative +165.4%).	8.2898	8.2503	8.2108	8.4082	8.4477	8.5661	9.3951	9.7898	9.4462	9.9676	12.1162	14.728	17.9028	21.7619
KOA	The short-term (1-month) outlook for KOA is mildly bearish (-2.1% vs current price of 1.96). At 6 months the model targets 1.77 (-9.7%), a bearish medium-term signal. The 1-year forecast stands at 1.76 (-10.2%). Over a 5-year horizon the model projects 1.14 (cumulative -41.6%).	1.9606	1.9606	1.9359	1.9298	1.9421	1.9174	1.8619	1.8928	1.7674	1.758	1.5784	1.4172	1.2724	1.1425
KOG	The short-term (1-month) outlook for KOG is mildly bearish (-3.0% vs current price of 314.50). At 6 months the model targets 297.49 (-5.4%), a bearish medium-term signal. The 1-year forecast stands at 345.12 (+9.7%). Over a 5-year horizon the model projects 500.46 (cumulative +59.1%).	311.0553	309.0803	308.0929	306.1179	304.1429	305.1304	303.1555	312.0428	297.4888	345.12	378.7212	415.5938	456.0564	500.4585
LSG	The short-term (1-month) outlook for LSG is mildly bearish (-1.2% vs current price of 45.96). At 6 months the model targets 48.21 (+4.9%), a bullish medium-term signal. The 1-year forecast stands at 50.17 (+9.2%). Over a 5-year horizon the model projects 71.20 (cumulative +54.9%).	45.9429	45.5988	45.7708	44.5663	45.0825	45.4267	45.7708	48.1798	48.2094	50.1655	54.7558	59.7662	65.235	71.2042
LIFE	The short-term (1-month) outlook for LIFE is bearish (-4.8% vs current price of 0.39). At 6 months the model targets 2.90 (+643.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 3.23 (+729.5%). Over a 5-year horizon the model projects 15314.86 (cumulative +3926787.6%).	0.3714	0.3714	0.3714	0.3714	0.3714	0.3714	0.3714	0.4179	2.8991	3.235	26.8339	222.5839	1846.3047	15314.861
LINK	The short-term (1-month) outlook for LINK is mildly bullish (+2.0% vs current price of 24.32). At 6 months the model targets 26.63 (+9.5%), a bullish medium-term signal. The 1-year forecast stands at 25.85 (+6.3%). Over a 5-year horizon the model projects 32.97 (cumulative +35.6%).	24.5266	24.4344	24.8955	24.5266	24.0656	24.8033	25.4487	26.2785	26.6335	25.8466	27.469	29.1933	31.0258	32.9733
MGN	The short-term (1-month) outlook for MGN is mildly bearish (-1.9% vs current price of 26.50). At 6 months the model targets 26.17 (-1.3%), a mildly bearish medium-term signal. The 1-year forecast stands at 24.58 (-7.3%). Over a 5-year horizon the model projects 18.18 (cumulative -31.4%).	26.3229	26.238	26.238	26.5777	26.4928	25.9833	26.9173	27.3419	26.1657	24.577	22.7935	21.1395	19.6055	18.1828
MEDI	The short-term (1-month) outlook for MEDI is mildly bullish (+2.6% vs current price of 225.00). At 6 months the model targets 243.26 (+8.1%), a bullish medium-term signal. The 1-year forecast stands at 224.25 (-0.3%). Over a 5-year horizon the model projects 221.26 (cumulative -1.7%).	224.5549	227.3974	227.3974	235.2142	237.346	230.9505	240.8991	243.7416	243.2591	224.2475	223.4975	222.75	222.0051	221.2626
MELG	The short-term (1-month) outlook for MELG is mildly bullish (+2.3% vs current price of 190.04). At 6 months the model targets 208.90 (+9.9%), a bullish medium-term signal. The 1-year forecast stands at 209.43 (+10.2%). Over a 5-year horizon the model projects 308.88 (cumulative +62.5%).	189.8966	191.0337	191.0337	192.1708	191.6022	194.445	197.2877	202.9733	208.8991	209.4276	230.7931	254.3383	280.2855	308.8798
MORLD	The short-term (1-month) outlook for MORLD is bullish (+7.3% vs current price of 19.42). At 6 months the model targets 23.26 (+19.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 24.69 (+27.1%). Over a 5-year horizon the model projects 64.52 (cumulative +232.2%).	19.4261	19.2015	19.4261	20.1559	20.4367	20.8297	20.7174	21.5596	23.2614	24.691	31.3927	39.9133	50.7466	64.5203
MOWI	The short-term (1-month) outlook for MOWI is mildly bullish (+0.8% vs current price of 203.80). At 6 months the model targets 203.63 (-0.1%), a sideways medium-term signal. The 1-year forecast stands at 192.22 (-5.7%). Over a 5-year horizon the model projects 152.13 (cumulative -25.4%).	202.4944	202.4944	202.4944	201.048	202.4944	205.3872	214.7887	213.3423	203.6285	192.2234	181.3044	171.0056	161.2919	152.1299
MPCC	The short-term (1-month) outlook for MPCC is mildly bearish (-1.8% vs current price of 21.15). At 6 months the model targets 21.61 (+2.2%), a mildly bullish medium-term signal. The 1-year forecast stands at 22.52 (+6.5%). Over a 5-year horizon the model projects 28.96 (cumulative +36.9%).	21.1296	20.9469	20.886	21.1905	20.8251	20.7642	20.7642	22.3474	21.6058	22.5227	23.9845	25.5412	27.1989	28.9642
MULTI	The short-term (1-month) outlook for MULTI is mildly bearish (-1.8% vs current price of 159.80). At 6 months the model targets 161.93 (+1.3%), a mildly bullish medium-term signal. The 1-year forecast stands at 155.70 (-2.6%). Over a 5-year horizon the model projects 140.34 (cumulative -12.2%).	159.3787	159.3787	158.1528	156.9268	156.9268	156.9268	159.3787	162.4437	161.9259	155.704	151.713	147.8243	144.0352	140.3433
NAPA	The short-term (1-month) outlook for NAPA is bearish (-5.3% vs current price of 32.70). At 6 months the model targets 31.28 (-4.4%), a bearish medium-term signal. The 1-year forecast stands at 34.53 (+5.6%). Over a 5-year horizon the model projects 42.91 (cumulative +31.2%).	32.4989	31.8896	32.1943	32.9052	32.4989	30.9756	31.6865	30.0615	31.2775	34.527	36.4561	38.4929	40.6436	42.9144
NAVA	The short-term (1-month) outlook for NAVA is bullish (+5.6% vs current price of 19.80). At 6 months the model targets 21.12 (+6.6%), a bullish medium-term signal. The 1-year forecast stands at 21.63 (+9.2%). Over a 5-year horizon the model projects 30.77 (cumulative +55.4%).	20.0759	19.9838	20.3522	21.4573	22.194	20.9047	21.3652	21.3652	21.1164	21.6252	23.6187	25.7959	28.1738	30.7709
NKR	The short-term (1-month) outlook for NKR is mildly bullish (+0.7% vs current price of 14.15). At 6 months the model targets 15.89 (+12.3%), a strongly bullish medium-term signal. The 1-year forecast stands at 17.84 (+26.0%). Over a 5-year horizon the model projects 45.02 (cumulative +218.2%).	14.1747	14.2144	14.2144	14.0158	14.1747	14.2541	14.9688	14.8496	15.8908	17.8358	22.4817	28.3377	35.7191	45.0233
NEL	The short-term (1-month) outlook for NEL is bearish (-4.3% vs current price of 2.35). At 6 months the model targets 2.28 (-2.8%), a mildly bearish medium-term signal. The 1-year forecast stands at 2.29 (-2.5%). Over a 5-year horizon the model projects 2.07 (cumulative -11.8%).	2.2985	2.2374	2.2741	2.2374	2.2374	2.2496	2.213	2.2374	2.2842	2.2915	2.2345	2.1788	2.1246	2.0717
NEXT	The short-term (1-month) outlook for NEXT is bearish (-6.8% vs current price of 5.00). At 6 months the model targets 5.12 (+2.5%), a mildly bullish medium-term signal. The 1-year forecast stands at 5.30 (+6.1%). Over a 5-year horizon the model projects 6.71 (cumulative +34.3%).	4.8452	4.8452	4.8452	4.8452	4.4725	4.6588	4.4725	4.4725	5.1229	5.3037	5.6258	5.9676	6.33	6.7145
NORBT	The short-term (1-month) outlook for NORBT is mildly bearish (-0.6% vs current price of 237.60). At 6 months the model targets 225.17 (-5.2%), a bearish medium-term signal. The 1-year forecast stands at 215.94 (-9.1%). Over a 5-year horizon the model projects 147.34 (cumulative -38.0%).	238.7788	238.7788	233.7092	231.1744	233.7092	236.244	228.6396	236.244	225.17	215.9435	196.2609	178.3723	162.1143	147.338
NORCO	The short-term (1-month) outlook for NORCO is mildly bullish (+1.6% vs current price of 39.15). At 6 months the model targets 36.65 (-6.4%), a bearish medium-term signal. The 1-year forecast stands at 36.99 (-5.5%). Over a 5-year horizon the model projects 29.46 (cumulative -24.7%).	39.1798	39.033	39.3265	39.033	39.3265	39.7667	39.4732	38.8863	36.6526	36.9865	34.9426	33.0116	31.1873	29.4638
NOM	The short-term (1-month) outlook for NOM is bullish (+3.4% vs current price of 11.92). At 6 months the model targets 11.90 (-0.1%), a sideways medium-term signal. The 1-year forecast stands at 11.85 (-0.6%). Over a 5-year horizon the model projects 11.58 (cumulative -2.8%).	12.1017	12.1017	12.3204	12.1017	12.1017	12.3204	12.1746	11.9559	11.9047	11.8519	11.7842	11.7169	11.6499	11.5834
NOD	The short-term (1-month) outlook for NOD is mildly bullish (+1.3% vs current price of 188.20). At 6 months the model targets 178.98 (-4.9%), a bearish medium-term signal. The 1-year forecast stands at 181.95 (-3.3%). Over a 5-year horizon the model projects 158.95 (cumulative -15.5%).	186.7266	185.2678	184.2953	182.3502	189.158	190.6168	186.2404	184.2953	178.9841	181.9493	175.9062	170.0638	164.4155	158.9547
NHY	The short-term (1-month) outlook for NHY is bullish (+4.8% vs current price of 107.30). At 6 months the model targets 118.98 (+10.9%), a strongly bullish medium-term signal. The 1-year forecast stands at 122.28 (+14.0%). Over a 5-year horizon the model projects 206.27 (cumulative +92.2%).	107.973	108.4683	108.9636	109.4588	107.973	112.4306	115.4023	112.9259	118.9846	122.2827	139.3575	158.8165	180.9926	206.2653
NSKOG	The short-term (1-month) outlook for NSKOG is mildly bearish (-2.2% vs current price of 42.75). At 6 months the model targets 40.25 (-5.8%), a bearish medium-term signal. The 1-year forecast stands at 37.33 (-12.7%). Over a 5-year horizon the model projects 21.69 (cumulative -49.3%).	43.2501	43.0557	42.5697	41.5006	41.8894	41.7922	41.7922	41.5978	40.2535	37.3266	32.5912	28.4566	24.8465	21.6944
NOL	The short-term (1-month) outlook for NOL is mildly bullish (+1.6% vs current price of 8.38). At 6 months the model targets 8.87 (+5.9%), a bullish medium-term signal. The 1-year forecast stands at 9.33 (+11.3%). Over a 5-year horizon the model projects 14.34 (cumulative +71.1%).	8.3275	8.2731	8.3819	8.3819	8.4091	8.518	8.4363	8.7629	8.8738	9.3301	10.3879	11.5657	12.877	14.3369
NAS	The short-term (1-month) outlook for NAS is mildly bearish (-1.4% vs current price of 13.48). At 6 months the model targets 14.07 (+4.4%), a bullish medium-term signal. The 1-year forecast stands at 14.59 (+8.3%). Over a 5-year horizon the model projects 20.06 (cumulative +48.9%).	13.5826	13.778	13.6803	13.3872	13.2895	13.2895	13.436	13.9735	14.0701	14.5918	15.8012	17.1107	18.5289	20.0645
NRC	The short-term (1-month) outlook for NRC is mildly bullish (+1.9% vs current price of 8.43). At 6 months the model targets 9.52 (+13.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 10.67 (+26.6%). Over a 5-year horizon the model projects 27.43 (cumulative +225.4%).	8.4015	8.3745	8.3745	8.4015	8.5096	8.5906	8.8608	8.9688	9.5239	10.6737	13.5146	17.1116	21.6659	27.4325
NYKD	The short-term (1-month) outlook for NYKD is sideways (+0.0% vs current price of 3.18). At 6 months the model targets 3.21 (+0.9%), a mildly bullish medium-term signal. The 1-year forecast stands at 3.28 (+3.2%). Over a 5-year horizon the model projects 3.73 (cumulative +17.2%).	3.1941	3.1812	3.0782	3.0653	3.0911	3.1812	3.2328	3.31	3.2071	3.2826	3.3885	3.4978	3.6107	3.7272
ODL	The short-term (1-month) outlook for ODL is bullish (+4.0% vs current price of 97.90). At 6 months the model targets 115.51 (+18.0%), a strongly bullish medium-term signal. The 1-year forecast stands at 118.21 (+20.7%). Over a 5-year horizon the model projects 251.24 (cumulative +156.6%).	97.8797	98.5756	99.2714	100.1992	101.1269	101.8228	102.9825	108.7811	115.5076	118.2076	142.7276	172.3339	208.0815	251.2443
ODF	The short-term (1-month) outlook for ODF is sideways (+0.2% vs current price of 115.40). At 6 months the model targets 117.25 (+1.6%), a mildly bullish medium-term signal. The 1-year forecast stands at 122.79 (+6.4%). Over a 5-year horizon the model projects 157.39 (cumulative +36.4%).	115.9985	115.9985	115.9985	113.0672	115.5798	115.5798	113.4859	115.9985	117.2463	122.7885	130.65	139.0149	147.9154	157.3857
ODFB	The short-term (1-month) outlook for ODFB is mildly bullish (+1.0% vs current price of 115.00). At 6 months the model targets 130.63 (+13.6%), a strongly bullish medium-term signal. The 1-year forecast stands at 140.44 (+22.1%). Over a 5-year horizon the model projects 312.37 (cumulative +171.6%).	114.5265	113.3252	114.5265	114.1261	114.1261	116.1283	122.9358	123.7367	130.6329	140.4405	171.509	209.4505	255.7855	312.3708
OTL	The short-term (1-month) outlook for OTL is mildly bullish (+0.5% vs current price of 65.50). At 6 months the model targets 68.03 (+3.9%), a bullish medium-term signal. The 1-year forecast stands at 66.51 (+1.5%). Over a 5-year horizon the model projects 70.72 (cumulative +8.0%).	66.3993	66.2189	66.2189	65.4972	66.7602	65.858	68.745	67.4819	68.0285	66.5119	67.5394	68.5828	69.6424	70.7183
OKEA	The short-term (1-month) outlook for OKEA is bearish (-4.8% vs current price of 39.20). At 6 months the model targets 35.06 (-10.5%), a strongly bearish medium-term signal. The 1-year forecast stands at 34.33 (-12.4%). Over a 5-year horizon the model projects 20.19 (cumulative -48.5%).	39.0781	38.9166	38.19	37.7055	38.0285	37.3018	37.1404	35.7678	35.0646	34.3274	30.0605	26.3239	23.0518	20.1865
OET	The short-term (1-month) outlook for OET is mildly bullish (+2.3% vs current price of 486.00). At 6 months the model targets 538.48 (+10.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 551.45 (+13.5%). Over a 5-year horizon the model projects 914.05 (cumulative +88.1%).	490.5039	495.0774	501.9376	509.9411	501.9376	497.3641	499.6508	512.2278	538.4781	551.4465	625.7063	709.9661	805.5727	914.054
ONCIN	The short-term (1-month) outlook for ONCIN is bullish (+8.7% vs current price of 47.30). At 6 months the model targets 49.48 (+4.6%), a bullish medium-term signal. The 1-year forecast stands at 50.12 (+6.0%). Over a 5-year horizon the model projects 63.16 (cumulative +33.5%).	47.6328	47.6328	50.1398	50.1398	48.8863	51.3933	50.1398	51.3933	49.4838	50.1155	53.0986	56.2592	59.608	63.1562
ORK	The short-term (1-month) outlook for ORK is mildly bullish (+0.5% vs current price of 114.00). At 6 months the model targets 119.21 (+4.6%), a bullish medium-term signal. The 1-year forecast stands at 117.79 (+3.3%). Over a 5-year horizon the model projects 134.27 (cumulative +17.8%).	114.2716	114.2716	114.2716	114.2716	114.62	114.62	116.3619	119.149	119.2113	117.7922	121.7105	125.7592	129.9426	134.2651
OTEC	The short-term (1-month) outlook for OTEC is mildly bullish (+1.2% vs current price of 19.02). At 6 months the model targets 18.88 (-0.7%), a mildly bearish medium-term signal. The 1-year forecast stands at 20.60 (+8.3%). Over a 5-year horizon the model projects 28.32 (cumulative +48.9%).	18.9201	18.8783	18.962	18.7109	19.0039	19.255	19.3387	19.4225	18.8813	20.5963	22.3032	24.1516	26.1532	28.3207
OTOVO	The short-term (1-month) outlook for OTOVO is strongly bullish (+13.7% vs current price of 11.20). At 6 months the model targets 15.39 (+37.4%), a strongly bullish medium-term signal. The 1-year forecast stands at 14.97 (+33.6%). Over a 5-year horizon the model projects 47.72 (cumulative +326.1%).	11.2599	11.2599	11.4984	11.7847	12.1187	12.7389	13.3115	14.9813	15.3898	14.9662	19.9989	26.7238	35.7102	47.7184
PEN	The short-term (1-month) outlook for PEN is bearish (-4.0% vs current price of 32.75). At 6 months the model targets 30.19 (-7.8%), a bearish medium-term signal. The 1-year forecast stands at 30.79 (-6.0%). Over a 5-year horizon the model projects 24.05 (cumulative -26.6%).	32.7423	32.3069	32.394	32.2198	31.2619	31.4361	31.349	31.8715	30.1864	30.7883	28.9441	27.2104	25.5805	24.0482
PLSV	The short-term (1-month) outlook for PLSV is mildly bullish (+1.8% vs current price of 49.50). At 6 months the model targets 49.36 (-0.3%), a sideways medium-term signal. The 1-year forecast stands at 45.73 (-7.6%). Over a 5-year horizon the model projects 33.32 (cumulative -32.7%).	49.427	49.748	50.0689	49.427	49.748	50.3899	50.2294	50.0689	49.3632	45.7313	42.2495	39.0328	36.0611	33.3155
PARB	The short-term (1-month) outlook for PARB is sideways (+0.4% vs current price of 76.50). At 6 months the model targets 78.53 (+2.7%), a mildly bullish medium-term signal. The 1-year forecast stands at 80.56 (+5.3%). Over a 5-year horizon the model projects 99.09 (cumulative +29.5%).	76.2755	75.7802	76.2755	75.7802	75.7802	76.7708	77.7614	75.2849	78.53	80.563	84.8418	89.3478	94.0932	99.0906
PCIB	The short-term (1-month) outlook for PCIB is strongly bullish (+21.8% vs current price of 0.12). At 6 months the model targets 0.18 (+57.5%), a strongly bullish medium-term signal. The 1-year forecast stands at 0.19 (+63.7%). Over a 5-year horizon the model projects 1.35 (cumulative +1077.0%).	0.1274	0.1274	0.1274	0.1274	0.1359	0.1401	0.1614	0.1699	0.1811	0.1883	0.3083	0.5048	0.8266	1.3535
PSE	The short-term (1-month) outlook for PSE is mildly bullish (+2.7% vs current price of 6.20). At 6 months the model targets 7.36 (+18.8%), a strongly bullish medium-term signal. The 1-year forecast stands at 8.26 (+33.2%). Over a 5-year horizon the model projects 26.02 (cumulative +319.7%).	6.1245	6.0545	6.0895	6.0895	6.1595	6.3694	6.6319	6.7369	7.3625	8.26	11.0045	14.6608	19.5319	26.0216
